;year;nr;name;land;str_cl;cars_r1;cars_r2;trucks_r1;trucks_r2
413;2016;9552;Ingolstadt-Nord (S);BY;A;50992;52686;5824;6016
414;2016;9728;Lauf (N);BY;A;36818;39049;5934;7051
415;2016;3809;Leipzig West;ST;A;40253;39897;7832;7602
416;2016;9090;Lenting (S);BY;A;42584;43910;5394;5636
417;2016;9554;Manching (N);BY;A;48434;49599;5854;6125
418;2016;9242;München-Fröttmaning-Süd;BY;A;56327;55976;3320;3259
419;2016;9064;München-Schwabing (N);BY;A;44723;44252;2535;2497
420;2016;3628;Niemegk;BB;A;23714;26111;4760;4808
421;2016;9029;Pegnitz (N);BY;A;27309;27680;5317;5295
422;2016;3906;Rippachtal Süd;ST;A;36450;35973;7530;7138
423;2016;3902;Schkeuditzer Kreuz Süd;ST;A;37769;38002;7711;7499
424;2016;4323;Schleiz;TH;A;21883;21746;4780;4831
425;2016;3804;Vockerode;ST;A;29287;28535;4994;4889
426;2016;3901;Wiedemar;ST;A;31759;31143;5472;5367
427;2016;3602;Erkner;BB;A;26154;25644;4797;5136
428;2016;3605;Kemnitz;BB;A;;;;
429;2016;3667;Lindenberg;BB;A;25998;26318;3222;3247
430;2016;3603;Ludwigsfelde;BB;A;35213;35673;8362;8605
431;2016;3604;Michendorf;BB;A;;;;
432;2016;3606;Oranienburg;BB;A;28957;29549;4250;4242
433;2016;3629;Birkholz;BB;A;23319;23093;1991;2148
434;2016;3607;Finowfurt;BB;A;14308;14357;1762;1786
435;2016;1607;Nadrensee;MV;A;5733;5823;1155;1268
436;2016;3608;Fürstenwalde;BB;A;21069;20943;5914;5733
437;2016;3630;Güldendorf;BB;A;14222;13747;5832;5614
438;2016;4119;AD Dresden-Nord (N);SN;A;19826;20372;2526;2666
439;2016;3610;Gollmitz;BB;A;;;;
440;2016;3609;Motzen;BB;A;;;;
441;2016;4124;Niederrödern;SN;A;17745;18144;2579;2702
442;2016;3839;AK Magdeburg Nord;ST;A;5941;5760;1105;1124
443;2016;3838;AK Magdeburg Süd;ST;A;21130;21405;4738;5008
444;2016;4102;Ammelshain;SN;A;25005;24164;5251;4849
445;2016;4156;Beucha;SN;A;28056;27036;5530;4986
446;2016;4162;Breitenfeld;SN;A;32854;33500;5301;5176
447;2016;4103;Choren;SN;A;;;;
448;2016;4158;Engelsdorf;SN;A;26434;25643;4287;4048
449;2016;1602;Goldenstädt;MV;A;5762;5587;502;456
450;2016;3833;Gröbers;ST;A;24430;25455;4750;5039
451;2016;3908;Halle-Trotha/Teufelsgrund;ST;A;16714;17756;4464;4743
452;2016;4163;Leipzig-Nord;SN;A;29636;29641;4617;4387
453;2016;3909;Osterweddingen;ST;A;20835;21116;4339;4586
454;2016;3832;Plötzkau;ST;A;17529;17827;4473;4619
455;2016;4101;Radefeld;SN;A;29892;29660;4732;4545
456;2016;3915;Reform;ST;A;21512;21814;4544;4606
457;2016;3907;Schkeuditzer Kreuz Ost;ST;A;30770;31628;4883;5091
458;2016;3914;Schönebeck;ST;A;18237;18771;4112;4407
459;2016;4161;Seehausen;SN;A;29101;27802;4756;4535
460;2016;3916;Sudenburg;ST;A;19378;20025;4421;4719
461;2016;3917;Wanzleben;ST;A;20446;21182;4644;5001
462;2016;4157;Wolfshain;SN;A;26425;23829;4275;3556
463;2016;3664;Boblitz;BB;A;;;;
464;2016;3684;Forst;BB;A;3889;5004;1316;1569
465;2016;4118;Gompitz;SN;A;26158;25388;3977;4076
466;2016;4122;GÜG Breitenau-Schönwald;SN;A;6440;6851;2540;2716
467;2016;4125;Sobrigau;SN;A;19745;19443;3167;3300
468;2016;1604;Kavelstorf;MV;A;14465;14583;1741;1792
469;2016;1606;Petersdorf;MV;A;8844;8588;1281;1191
470;2016;1615;Rostock-Nord;MV;A;10499;10392;1727;1654
471;2016;1613;Rostock-Ost;MV;A;17182;16544;2043;1948
472;2016;1605;Vietgest;MV;A;8998;8939;1190;1208
473;2016;1611;Jarmen;MV;A;8078;7922;753;784
474;2016;1170;Neddelsteenhof;SH;A;26165;24496;2219;2316
475;2016;1608;Satow;MV;A;16951;17107;1690;1718
476;2016;1610;Strasburg;MV;A;7619;6969;760;777
477;2016;1609;Tessin;MV;A;10039;10024;883;921
478;2016;1601;Upahl;MV;A;16134;15850;1632;1637
479;2016;1614;Warnowtal;MV;A;19576;19795;1750;1795
480;2016;1156;AS Wankendorf (Stolpe);SH;A;9263;9357;831;885
481;2016;1166;Segeberg West 2;SH;A;;;;
482;2016;2230;AD HH-Nordwest (W);HH;A;;;;
483;2016;1270;Albersdorf;SH;A;;;;
484;2016;1163;Besdorf;SH;A;9985;9956;730;750
485;2016;1268;Hademarschen;SH;A;10141;10217;716;745
486;2016;1177;Heide West;SH;A;7132;3940;473;380
487;2016;1119;Krupunder;SH;A;37739;33098;2263;2084
488;2016;1154;Nordoe 4;SH;A;;;;
489;2016;1269;Schafstedt;SH;A;8555;10015;656;748
490;2016;1172;Glinde (SH);SH;A;27567;26430;2987;3260
491;2016;1110;Gudow;SH;A;18288;18528;3044;3116
492;2016;1612;Hagenow;MV;A;14337;14044;2566;2494
493;2016;3612;Havelland;BB;A;;;;
494;2016;1603;Hohewisch;MV;A;15211;15075;2466;2455
495;2016;3611;Maulbeerwalde;BB;A;13533;13373;2393;2449
496;2016;3613;Netzeband;BB;A;21909;21900;3399;3463
497;2016;2219;AD HH-Südost;HH;A;;;;
498;2016;1140;Börnsen;SH;A;14717;15678;990;1021
499;2016;3457;Agathenburg;NI;A;9294;8707;738;720
500;2016;2402;HB-Panrepel;HB;A;29295;31320;2614;2686
501;2016;2403;HB-Schwarzer Weg;HB;A;42328;43121;3147;2947
502;2016;3354;Nordholz;NI;A;7708;7766;525;537
503;2016;3343;Stotel;NI;A;14735;14852;1756;1717
504;2016;3303;Verden;NI;A;21045;20614;3232;3050
505;2016;3368;Filsum;NI;A;12058;12661;1482;1550
506;2016;3449;Haarentor;NI;A;36577;37659;2416;2500
507;2016;3315;Hasbruch;NI;A;25559;25983;2770;2899
508;2016;3452;Stuhr;NI;A;25968;26590;3418;3702
509;2016;3352;Oldenburg-Hafen;NI;A;18527;18521;1919;1967
510;2016;3451;Sande;NI;A;14210;14307;808;819
511;2016;3450;Wardenburg;NI;A;12704;12748;;
512;2016;3349;Wemkendorf;NI;A;;;;
513;2016;3357;Gildehaus;NI;A;10173;9944;3256;3173
514;2016;5112;Ibbenbüren;NW;A;22947;23250;4952;4935
515;2016;5103;Kirchlengern;NW;A;20685;20417;3866;3894
516;2016;3446;Melle;NI;A;;;;
517;2016;3445;Osnabrück-Hellern;NI;A;36734;36379;5612;5771
518;2016;3499;Salzbergen;NI;A;17947;17846;4563;4577
519;2016;3497;Emstunnel;NI;A;13299;13520;1480;1534
520;2016;5117;Gescher;NW;A;17036;17487;2026;2112
521;2016;3369;Lathen;NI;A;8185;7915;796;981
522;2016;5705;Reken;NW;A;16837;18466;;
523;2016;3350;Riepe;NI;A;10823;11002;868;872
524;2016;3498;Schüttorf;NI;A;14501;14470;2174;2247
525;2016;3454;Wietmarschen;NI;A;11596;11576;1293;1411
526;2016;5129;Bielefeld-Senne;NW;A;20966;20229;1904;1926
527;2016;5130;Bielefeld-Windflöte;NW;A;19794;18836;1722;1718
528;2016;3447;Fledder;NI;A;13850;13833;897;917
529;2016;3448;Handorf;NI;A;15044;15636;1952;1979
530;2016;5111;Paderborn;NW;A;21668;19630;;
531;2016;3436;Hannover-Kirchhorst;NI;A;18609;18962;915;1157
532;2016;3435;Hannover-Misburg;NI;A;;;;
533;2016;3441;Laatzen;NI;A;10538;11018;552;611
534;2016;3432;Friedland;NI;A;13108;13057;3041;2909
535;2016;4152;Gaschwitz;SN;A;17171;17770;3093;3016
536;2016;3912;Helmetal;ST;A;13841;13701;3216;3167
537;2016;4153;Kleinstädteln;SN;A;20833;20086;3369;3233
538;2016;4151;Knautnaundorf;SN;A;16564;17406;3001;2972
539;2016;4150;Leipzig-Südwest;SN;A;15293;15540;2880;2819
540;2016;4154;Liebertwolkwitz;SN;A;18532;18345;3209;3202
541;2016;3910;Lützen;ST;A;16041;15502;3081;2840
542;2016;3911;Merseburg/Geiseltal;ST;A;15014;15000;3176;3131
543;2016;3834;Rippachtal West;ST;A;15438;15647;3398;3426
544;2016;3913;Rohnetal;ST;A;14678;14310;3498;3333
545;2016;4372;Röstebachtalbrücke;TH;A;11851;11877;2752;2739
546;2016;3335;Braunschweig;NI;A;23838;23921;2024;2113
547;2016;3428;Braunschweig-Südwest;NI;A;36403;40094;2493;2728
548;2016;3423;Scheppau;NI;A;17729;18915;1531;1626
549;2016;3442;Winsen;NI;A;15779;15472;1498;1442
550;2016;3422;Wolfsburg;NI;A;;;;
551;2016;5681;AD Essen-Ost (O);NW;A;;;;
552;2016;5680;AD Essen-Ost (W);NW;A;;;;
553;2016;5022;AK Moers (O);NW;A;39967;41425;6177;6386
554;2016;5663;AK Moers (W);NW;A;29315;29971;6032;6368
555;2016;5113;Bochum;NW;A;56444;52698;3794;4057
556;2016;5343;Dortmund;NW;A;42160;44753;2245;2436
557;2016;5037;Essen-Kray;NW;A;;;;
558;2016;5073;Straelen (Niederdorf);NW;A;17044;17173;5503;5491
559;2016;5018;Wankum;NW;A;20188;20208;5589;5570
560;2016;5635;AK Kamp-Lintfort (O);NW;A;22125;19903;3300;3758
561;2016;5024;AK OB-West (O);NW;A;34127;46467;4357;6140
562;2016;5668;AK OB-West (W);NW;A;42563;44821;5108;4809
563;2016;5063;DU Beeckerwerth;NW;A;;;;
564;2016;5115;GE-Hessler;NW;A;41132;41336;4225;4135
565;2016;5116;Wanne-Eickel;NW;A;43756;41588;4353;4113
566;2016;5109;Albachten;NW;A;32771;33373;3716;3639
567;2016;5107;Herne;NW;A;48224;51762;3630;3961
568;2016;5132;Recklinghausen-West;NW;A;41438;41971;2525;2703
569;2016;5108;Sprockhövel;NW;A;27603;27278;2008;1900
570;2016;5074;AC-Lichtenbusch;NW;A;14493;14078;3409;3401
571;2016;5650;AK Aachen (N);NW;A;;;;
572;2016;5020;AK Aachen (S);NW;A;;;;
573;2016;5081;AK Neersen (N);NW;A;33413;33102;2900;2840
574;2016;5077;Aachen-Brand;NW;A;22057;21392;3724;3716
575;2016;5067;Birth (Tunnel Velbert);NW;A;;;;
576;2016;5079;Ilverich;NW;A;37300;38220;2104;2369
577;2016;5017;Jülich-Mersch;NW;A;17029;17025;2270;2517
578;2016;5066;Langenberg;NW;A;14570;14353;571;584
579;2016;5136;Lichtenau-Blankenrode;NW;A;25352;25871;6435;6313
580;2016;5078;Neersen;NW;A;33461;32468;2938;2814
581;2016;6866;Niederelsungen;HE;A;25444;25122;6157;6219
582;2016;5097;Ratingen-Schwarzbach;NW;A;16246;19035;712;1004
583;2016;5110;Soest;NW;A;28510;28914;5309;5329
584;2016;5135;Unna-Süd;NW;A;44611;45695;6857;7214
585;2016;6844;AK Gambach (O);HE;A;17189;17943;2604;2819
586;2016;6843;AK Gambach (W);HE;A;38640;38396;5400;5806
587;2016;9540;AS Alzenau-Nord;BY;A;20083;19699;2936;2786
588;2016;9950;Alzenau (S);BY;A;20934;20808;2984;2844
589;2016;6903;Bisses;HE;A;14387;14980;2451;2696
590;2016;5104;Dortmund Süd;NW;A;;;;
591;2016;5146;Dortmund-Eichlinghofen;NW;A;29556;27187;2999;2752
592;2016;5139;Dortmund-Marten;NW;A;37245;35077;3211;2827
593;2016;5138;Dortmund-Mengede-West;NW;A;28928;28282;3253;3005
594;2016;5106;Freudenberg;NW;A;30366;29558;5400;5914
595;2016;5105;Lüdenscheid Nord;NW;A;31176;26724;7139;6974
596;2016;5140;Schwerte-Wandhofen;NW;A;44066;48537;5728;6508
597;2016;6835;Würgendorf;HE;A;26612;27429;5334;5831
598;2016;5023;AK Hilden (O);NW;A;60251;61787;6040;5974
599;2016;5658;AK Hilden (W);NW;A;54125;58132;6231;6379
600;2016;5686;AK Neuss Süd (O);NW;A;32771;38496;2375;6003
601;2016;5075;Dremmen;NW;A;13451;13613;836;837
602;2016;5040;Düsseldorf-Flehe;NW;A;43935;45590;6131;6121
603;2016;5150;Freienohl;NW;A;9994;9948;885;897
604;2016;5141;Hagen-Hohenlimburg;NW;A;;;;
605;2016;5041;Hochneukirch;NW;A;;;;
606;2016;5119;Meschede;NW;A;8061;8163;962;914
607;2016;5016;Neuss-Holzheim;NW;A;31897;32344;3712;4079
608;2016;5149;Oeventrop;NW;A;10203;10156;897;918
609;2016;5044;W-Oberbarmen;NW;A;37654;35755;4982;4964
610;2016;5045;W-Sonnborn;NW;A;45883;47707;5127;5345
611;2016;7132;AK Koblenz (Ost);RP;A;25127;25791;3542;3774
612;2016;7133;AK Koblenz (West);RP;A;13256;14240;1511;1614
613;2016;7946;AS Bendorf VQ Ost;RP;A;23494;23156;3428;3422
614;2016;7130;Höhr-Grenzhausen;RP;A;23344;23038;3293;3423
615;2016;7770;Kannenbäckerland;RP;A;21481;20852;3314;3250
616;2016;7131;Rheinbrücke Bendorf;RP;A;33885;32832;4111;4066
617;2016;6645;Baunatal;HE;A;20967;20435;1802;1808
618;2016;5043;AD Essen Ost (S);NW;A;;;;
619;2016;5639;AK Breitscheid (O);NW;A;50014;55327;2397;2807
620;2016;5637;AK Breitscheid (W);NW;A;60235;59062;3523;3351
621;2016;5260;Elmpt;NW;A;8563;8732;1014;1006
622;2016;5028;Essen-Bredeney;NW;A;37466;38252;1955;2050
623;2016;5142;Gelsenkirchen-Polsum;NW;A;19449;18997;2548;2414
624;2016;5027;Lintorf;NW;A;54433;52965;3196;3068
625;2016;5046;Schwalmtal;NW;A;15630;15739;1326;1278
626;2016;5085;Willich-Schiefbahn;NW;A;25673;26461;1891;1926
627;2016;5030;AD Neuss (N);NW;A;26804;26440;2264;1944
628;2016;5014;AD Neuss (S);NW;A;57741;56446;6884;6938
629;2016;5064;AK Kamp-Lintfort (N);NW;A;29247;33068;3446;3240
630;2016;5636;AK Kamp-Lintfort (S);NW;A;29590;31249;3862;4112
631;2016;5660;AK Moers (N);NW;A;35130;33879;4403;4803
632;2016;5662;AK Moers (S);NW;A;37655;40099;4755;4738
633;2016;5601;AK Neuss-Süd (N);NW;A;50035;48562;5749;5852
634;2016;5061;AK Neuss-Süd (S);NW;A;34573;44035;5516;5765
635;2016;5050;Hommersum;NW;A;6917;6693;1262;1264
636;2016;5088;Meerbusch-Bovert;NW;A;38850;39661;3884;4141
637;2016;5670;Neuss West (S);NW;A;60537;61520;7174;6809
638;2016;5052;Neuss-Büttgen;NW;A;53559;53753;5308;5564
639;2016;5602;Neuss-West;NW;A;59321;60256;5258;6657
640;2016;5019;Rheinberg;NW;A;21123;22101;1961;2050
641;2016;5056;AD Bonn-Beuel (N);NW;A;59666;59769;3663;3885
642;2016;5633;AD Bonn-Beuel (S);NW;A;43656;44131;1709;1795
643;2016;5057;AD St. Augustin (N);NW;A;;;;
644;2016;5628;AD St.Augustin (S);NW;A;;;;
645;2016;5625;AK Bonn Ost (N);NW;A;33290;33548;1233;1152
646;2016;5674;AK Heumar (Flughfn.);NW;A;;;;
647;2016;5062;Duisburg Süd;NW;A;24235;20648;1152;1122
648;2016;5090;Düsseldorf-Urdenbach;NW;A;24456;28246;636;1858
649;2016;5007;Langenfeld;NW;A;23461;25119;1123;1449
650;2016;5069;Walsum;NW;A;14976;14858;435;710
651;2016;7401;AD Mainz VQ Süd;RP;A;34356;30172;2744;2549
652;2016;6991;AD Rüsselsheim (W);HE;A;44880;44268;4732;4781
653;2016;7928;AK Mainz VQ West;RP;A;34170;33932;2739;2664
654;2016;7409;AS Heidesheim VQ West;RP;A;32666;33445;2793;2810
655;2016;7787;AS Ingelheim-Ost VQ West;RP;A;29146;29233;2591;2685
656;2016;7633;AS Ingelheim-West VQ West;RP;A;25743;28365;2464;2674
657;2016;6993;AS Königstädten (W);HE;A;42968;42541;4456;4586
658;2016;7909;AS MZ-Finthen VQ Ost;RP;A;31496;29861;2665;2587
659;2016;7911;AS MZ-Hechtsh.-W. VQ Ost;RP;A;41505;37823;4407;4184
660;2016;7912;AS MZ-Laubenheim VQ West;RP;A;44377;45829;4917;4859
661;2016;6992;Bischofsheim;HE;A;45078;45029;4287;4395
662;2016;7110;Feuerscheid;RP;A;8800;8846;2025;2074
663;2016;7109;Heidesheim;RP;A;33825;35917;2594;2633
664;2016;7063;Rheinbrücke Weisenau;RP;A;51364;51002;5475;5222
665;2016;7560;Spangdahlem;RP;A;6548;6291;969;973
666;2016;7950;Steinebrück;RP;A;3635;3657;766;811
667;2016;7318;AK Alzey VQ Nord;RP;A;24583;24352;5248;5398
668;2016;5059;AK Kerpen (N);NW;A;31731;32288;4765;4998
669;2016;5621;AK Kerpen (S);NW;A;25105;25597;5278;5432
670;2016;7142;AK Koblenz (Nord);RP;A;25128;25294;5892;5939
671;2016;7141;AK Koblenz (Süd);RP;A;26347;26130;5834;6020
672;2016;7450;AK Ludwigshafen VQ Süd;RP;A;30472;32064;6400;6557
673;2016;7632;AS Alzey VQ Nord;RP;A;29123;28833;5538;5591
674;2016;7442;AS Boppard VQ Nord;RP;A;25740;25357;5339;5582
675;2016;7443;AS Emmelshausen VQ Nord;RP;A;25214;24927;5294;5477
676;2016;7447;AS Gundersheim VQ Nord;RP;A;25037;24628;5407;5478
677;2016;7448;AS Gundersheim VQ Süd;RP;A;24662;26061;5165;5388
678;2016;7445;AS Laudert VQ Nord;RP;A;23722;23615;5214;5332
679;2016;7446;AS Laudert VQ Süd;RP;A;23419;23256;5194;5339
680;2016;7444;AS Pfalzfeld VQ Nord;RP;A;24391;24100;5209;5489
681;2016;7775;AS Plaidt VQ Nord;RP;A;25350;25547;5857;5993
682;2016;7451;AS Schifferstadt VQ Nord;RP;A;23400;23965;5025;5158
683;2016;7452;AS Schifferstadt VQ Süd;RP;A;21845;22397;4921;5051
684;2016;7966;AS Waldesch VQ Nord;RP;A;22679;22872;5132;5510
685;2016;7449;AS Worms VQ Nord;RP;A;25866;26531;5248;5556
686;2016;7148;Ahrtalbrücke;RP;A;31816;32116;7168;7261
687;2016;7773;Beller Hof;RP;A;31887;33721;7096;7553
688;2016;7233;Daxweiler;RP;A;;;;
689;2016;7771;Löhndorf;RP;A;33024;33835;7257;7570
690;2016;5042;MG-Wickrath;NW;A;36704;36778;5072;5245
691;2016;7123;Maxdorf;RP;A;37072;36924;7162;7186
692;2016;7774;Mendig (Brauerhof);RP;A;26953;27495;6300;6819
693;2016;5080;Miel;NW;A;25750;25626;5506;6238
694;2016;7140;Moseltalbrücke;RP;A;23112;23240;5332;5605
695;2016;7230;Nahebrücke Bingen;RP;A;;;;
696;2016;7955;RP Brohltal;RP;A;32429;33201;7186;7428
697;2016;7119;Rheinbrücke Speyer-Nord;RP;A;28408;28673;5130;5278
698;2016;7149;Ringen-Vettelhoven;RP;A;38088;37601;7200;7280
699;2016;5076;Schwanenhaus;NW;A;13739;13454;3215;3397
700;2016;7129;Sprendlingen;RP;A;23595;23950;4994;5311
701;2016;7224;Wies-Oppenheim;RP;A;27158;27678;5221;5583
702;2016;7460;AK Landstuhl VQ Nord;RP;A;;;;
703;2016;7461;AK Landstuhl VQ Süd;RP;A;;;;
704;2016;191;Freisen;SL;A;8295;8354;1079;1113
705;2016;7150;Hörnchenbergtunnel;RP;A;5136;5101;519;511
706;2016;133;Nohfelden;SL;A;7034;7082;980;1018
707;2016;7128;Rückweiler;RP;A;6968;7060;998;1022
708;2016;194;Sötern;SL;A;7820;7476;949;1026
709;2016;7561;Weselberg;RP;A;3978;4079;414;425
710;2016;7345;AD Kaiserslautern VQ Nord;RP;A;15782;15588;1837;1819
711;2016;7432;AK Alzey VQ West;RP;A;16621;17210;2064;2221
712;2016;7415;AS Klein-Winternh. VQ Süd;RP;A;30942;31190;2768;2781
713;2016;7784;AS Nieder-Olm VQ Süd;RP;A;;;;
714;2016;7100;Albig;RP;A;20271;19447;2262;2343
715;2016;7786;Marienborn;RP;A;33529;32497;2572;2615
716;2016;7201;Saulheim;RP;A;23252;23128;2262;2357
717;2016;7903;Winnweiler;RP;A;12962;13155;1828;1847
718;2016;7022;Sauertalbrücke;RP;A;15452;15581;2302;2260
719;2016;7437;AS Dannstadt VQ Ost;RP;A;26908;26035;2663;2441
720;2016;7436;AS Dannstadt VQ West;RP;A;25767;25009;2636;2420
721;2016;7440;AS Edenkoben VQ Nord;RP;A;20507;19722;2446;2216
722;2016;7441;AS Edenkoben VQ Süd;RP;A;20187;18888;2538;2183
723;2016;7435;AS Mutterstadt VQ Ost;RP;A;16696;15738;913;810
724;2016;7434;AS Mutterstadt VQ West;RP;A;17434;15993;956;839
725;2016;7045;Kandel;RP;A;22898;22190;3750;3347
726;2016;6960;AS Bergen-Enkheim;HE;A;9988;10888;276;289
727;2016;6912;F - Miquelallee;HE;A;39399;41494;921;970
728;2016;6962;Hanau-West;HE;A;21595;21053;1125;1102
729;2016;6902;Wiesbaden-Erbenheim;HE;A;59902;56784;3373;2869
730;2016;6909;Wirtheim 2;HE;A;24848;21740;2398;2244
731;2016;6931;AD Mönchhof (S);HE;A;45334;46393;5250;5074
732;2016;6932;AD Rüsselsheim (N);HE;A;46516;46047;5361;5733
733;2016;6933;AD Rüsselsheim (S);HE;A;36844;37326;3641;3666
734;2016;6823;AD Viernheim Nord;HE;A;37809;40705;5008;5371
735;2016;6827;AK Darmstadt Süd;HE;A;;;;
736;2016;6935;Büttelborn;HE;A;29321;29966;2810;2865
737;2016;6828;Gernsheim;HE;A;;;;
738;2016;9053;AD Bayreuth/Kulmbach (W);BY;A;12306;12116;2092;2163
739;2016;9203;AD Schweinf./Werneck (O);BY;A;22046;23136;3744;3782
740;2016;9234;AD Werntal (O);BY;A;22914;23639;3471;3438
741;2016;9233;AD Werntal (W);BY;A;24077;24598;3999;3890
742;2016;9068;AK Bamberg (O);BY;A;12324;12464;1936;2012
743;2016;9024;AK Bamberg (W);BY;A;22693;22083;3211;2929
744;2016;9549;AS Bamberg-Hafen;BY;A;22564;21994;3079;2866
745;2016;9547;AS Eltmann;BY;A;14839;14871;2577;2524
746;2016;9544;AS Gochsheim;BY;A;17524;18108;2689;2736
747;2016;9580;AS Hallstadt;BY;A;24914;24071;3456;3242
748;2016;9546;AS Knetzgau;BY;A;12383;12729;1854;2052
749;2016;9545;AS Schonungen;BY;A;14230;14578;2416;2528
750;2016;9541;AS Schweinf./Bergrheinf.;BY;A;21834;21809;3271;3296
751;2016;9542;AS Schweinfurt-Hafen;BY;A;20375;20446;3168;3093
752;2016;9543;AS Schweinfurt-Zentrum;BY;A;17821;18717;2718;2684
753;2016;9548;AS Viereth-Trunstadt;BY;A;16229;16433;2505;2336
754;2016;9256;Knezgau (W);BY;A;12642;12849;2365;2268
755;2016;4345;AD Suhl/Ost;TH;A;11928;11868;1864;1836
756;2016;4346;AD Suhl/West;TH;A;8828;8972;1179;1207
757;2016;9232;AD Werntal (N);BY;A;12063;11867;1388;1313
758;2016;4341;AK Erfurt/Nord;TH;A;14668;14322;1659;1642
759;2016;4342;AK Erfurt/Süd;TH;A;15897;15717;1832;1847
760;2016;4333;Berg Bock;TH;A;11991;12120;1849;1870
761;2016;4334;Eichelberg;TH;A;7002;6936;1051;1058
762;2016;4331;Hochwald;TH;A;13539;13188;1671;1813
763;2016;9166;Mellrichstadt (N);BY;A;6823;6802;1041;1060
764;2016;9167;Pfersdorf;BY;A;12583;12212;1296;1271
765;2016;4330;Rennsteig;TH;A;11962;12129;1625;1673
766;2016;4340;Tunnel Schmücke;TH;A;6418;6386;899;901
767;2016;9025;AD Bayer. Vogtland (O);BY;A;15911;15973;3488;3653
768;2016;9095;AD Hochfranken (O);BY;A;18655;19116;3726;3842
769;2016;9094;AD Hochfranken (W);BY;A;18093;18990;4043;4238
770;2016;4114;Gospersgrün;SN;A;23450;23508;3952;4034
771;2016;4109;Heinersgrün;SN;A;18555;18926;3724;3823
772;2016;4113;Hirschfeld;SN;A;20899;21130;3714;3827
773;2016;4108;Leukersdorf;SN;A;30301;30245;4008;4044
774;2016;4126;Niederfrohna;SN;A;11628;11612;1355;1322
775;2016;9005;AD Nürnberg/Feucht (W);BY;A;16090;15027;3283;1850
776;2016;4382;AD Suhl/Süd;TH;A;7376;7182;1106;1047
777;2016;9101;AK Bamberg (N);BY;A;20378;21267;2240;2285
778;2016;9952;AK Fürth/Erlangen (N);BY;A;40131;40252;3490;3515
779;2016;9953;AK Fürth/Erlangen (S);BY;A;33932;33823;2591;2642
780;2016;9581;AK Kreuz Bamberg;BY;A;28415;29731;3933;3797
781;2016;9588;AS Baiersdorf-Nord;BY;A;30589;30377;2998;3602
782;2016;9587;AS Baiersdorf-Nord (N);BY;A;;;;
783;2016;9582;AS Bamberg-Ost;BY;A;23349;24165;3299;3582
784;2016;9583;AS Bamberg-Süd;BY;A;24614;24504;2791;2802
785;2016;9585;AS Buttenheim;BY;A;23563;23478;2822;2820
786;2016;9650;AS Erlangen-Eltersdorf;BY;A;32510;31777;2985;2463
787;2016;9660;AS Erlangen-Nord;BY;A;36797;38453;3685;3682
788;2016;9661;AS Erlangen-Zentrum;BY;A;40185;39618;3344;3412
789;2016;9586;AS Forchheim-Nord;BY;A;23678;23745;2962;2966
790;2016;9584;AS Hirschaid;BY;A;24835;24465;2858;2883
791;2016;9589;AS Möhrendorf;BY;A;32568;34808;3120;3744
792;2016;9662;AS Nürnberg-Königshof;BY;A;43886;44603;5483;5824
793;2016;9593;AS Nürnberg-Zollhaus (S);BY;A;40850;42419;4954;5352
794;2016;9594;AS Wendelstein-Nord;BY;A;23340;26075;2397;3860
795;2016;9021;Bamberg-Ost (N);BY;A;27759;28463;3546;3899
796;2016;9306;Ebensfeld;BY;A;;;;
797;2016;9165;Eisfeld (S);BY;A;7144;7227;975;1031
798;2016;9004;Nürnberg-Hafen-Ost (S);BY;A;44031;44641;4221;4291
799;2016;9111;Nürnberg/Fürth (N);BY;A;36973;34320;2606;2740
800;2016;9333;Röthenbach b.St.W. (O);BY;A;22845;24747;2300;3730
801;2016;9235;Untersiemau (N);BY;A;8281;8344;1055;1130
802;2016;9236;Untersiemau (S);BY;A;12670;12509;1358;1414
803;2016;9035;AD Würzburg-West (S);BY;A;14170;15814;2493;2776
804;2016;8101;Böblingen;BW;A;64584;63567;4611;5046
805;2016;8746;Geisingen;BW;A;;;;
806;2016;8028;Horb;BW;A;26850;27620;3064;3161
807;2016;8088;Korntal;BW;A;57218;58467;6481;6597
808;2016;8087;Ludwigsburg;BW;A;63690;64537;6440;6649
809;2016;8084;Neuenstadt;BW;A;18484;19265;2721;3023
810;2016;8086;Pleidelsheim;BW;A;54979;53891;5799;5886
811;2016;8038;T+R Hegau;BW;A;19551;18930;2285;2241
812;2016;9217;AD M.-Feldmoching (N);BY;A;30076;29387;2713;2690
813;2016;9007;AK Neufahrn (O);BY;A;51900;51511;;
814;2016;9015;AK Neufahrn (W);BY;A;;;;
815;2016;9184;AS Erding;BY;A;19834;21079;2126;2438
816;2016;9185;AS Flughafen München;BY;A;51546;51014;5132;4185
817;2016;9182;AS Freising Mitte;BY;A;25946;25672;2842;2611
818;2016;9183;AS Freising Ost;BY;A;24949;26086;3232;3763
819;2016;9017;Altdorf (O);BY;A;21532;21863;2817;2829
820;2016;9019;Landau a.d. Isar (W);BY;A;16269;16552;2324;2312
821;2016;9006;Oberschleißheim (O);BY;A;31018;31372;3231;3370
822;2016;9096;AD Hochfranken (S);BY;A;10956;10522;2188;2109
823;2016;9190;AD Inntal (S);BY;A;25427;25118;4070;4098
824;2016;9087;AK Oberpfälzer Wald (S);BY;A;17756;17559;2842;2972
825;2016;9045;AK Regensburg (N);BY;A;38541;33030;3428;3463
826;2016;9629;Fischbach am Inn;BY;A;23857;23619;4066;3967
